Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),F,66.0,7,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Lat Pulldown (Cable),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),1,100.0,6,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),F,100.0,6,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),F,100.0,7,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Deadlift (Barbell),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),F,30.0,5,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),F,25.0,8,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),F,25.0,8,,,,,
87,07-03-2025 17:40,Afternoon Workout,7732,Preacher Curl (Machine),Rest Timer,,,,,180.0,,
87,07-03-2025 17:40,Afternoon Workout,7732,Hammer Curl (Cable),D,45.0,8,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),W,20.0,20,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),W,60.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),F,70.0,9,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),2,70.0,8,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),3,70.0,8,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Bench Press (Barbell),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),1,48.0,13,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),F,48.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),Rest Timer,,,,,150.0,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),F,48.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Incline Bench Press (Dumbbell),Rest Timer,,,,,150.0,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),F,11.0,14,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),F,11.0,12,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),F,11.0,14,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,1,68.0,12,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,2,68.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,F,68.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Chest Fly,Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),F,41.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),F,41.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),F,41.0,12,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),4,41.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),F,68.0,11,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),F,68.0,10,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),F,68.0,7,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),4,68.0,8,,,,,
88,08-03-2025 19:42,Evening Workout,8819,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),1,80.0,10,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),2,110.0,10,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),F,120.0,21,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),F,120.0,19,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),1,59.0,16,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),F,64.0,16,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),F,68.0,15,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Leg Extension (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),F,82.0,14,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),F,86.0,12,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),F,82.0,11,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,1,120.0,10,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,F,80.0,11,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,Rest Timer,,,,,150.0,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,F,80.0,8,,,,,
89,09-03-2025 20:28,Evening Workout,4436,Hack Squat,Rest Timer,,,,,150.0,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),F,80.0,3,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),F,60.0,15,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),F,70.0,6,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Bench Press (Barbell),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Decline Bench Press (Barbell),F,50.0,15,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Decline Bench Press (Barbell),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Decline Bench Press (Barbell),F,60.0,12,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Decline Bench Press (Barbell),Rest Timer,,,,,360.0,,
90,11-03-2025 17:38,Push med delt ,6715,Decline Bench Press (Barbell),F,60.0,10,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Lateral Raise (Cable),F,11.0,16,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Lateral Raise (Cable),F,11.0,12,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Lateral Raise (Cable),F,11.0,14,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,F,73.0,10,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,Rest Timer,,,,,150.0,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,F,73.0,10,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,Rest Timer,,,,,150.0,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,F,73.0,8,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Chest Fly,Rest Timer,,,,,150.0,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),F,64.0,7,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),F,59.0,7,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),3,59.0,9,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Shoulder Press (Machine),Rest Timer,,,,,150.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),F,41.0,10,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),F,45.0,10,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),F,45.0,8,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),F,64.0,11,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),F,64.0,8,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),3,64.0,8,,,,,
90,11-03-2025 17:38,Push med delt ,6715,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),W,45.0,10,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),1,68.0,12,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),F,86.0,8,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Row (Cable),F,86.0,7,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),1,68.0,12,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),F,68.0,13,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),F,68.0,12,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Face Pull (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),F,68.0,9,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),F,77.0,6,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),F,68.0,8,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),F,18.0,16,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),F,18.0,16,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),F,18.0,16,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),F,12.0,20,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),F,12.0,16,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),3,12.0,14,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),F,7.0,52,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),F,7.0,52,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),F,7.0,50,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Seated Palms Up Wrist Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),F,7.0,40,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),F,7.0,36,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),Rest Timer,,,,,150.0,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),3,7.0,24,,,,,
91,12-03-2025 13:57,Midday Workout,5564,Reverse Grip Concentration Curl (Dumbbell),Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),W,60.0,9,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),W,20.0,35,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),F,95.0,1,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),2,80.0,4,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Bench Press (Barbell),3,70.0,10,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),1,52.0,13,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),F,52.0,13,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),F,52.0,13,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Incline Bench Press (Dumbbell),Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Lateral Raise (Cable),F,11.0,16,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Lateral Raise (Cable),F,11.0,12,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Lateral Raise (Cable),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Lateral Raise (Cable),F,11.0,10,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,1,64.0,12,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,F,73.0,13,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,F,75.0,10,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Chest Fly,Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension (Cable),F,45.0,8,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension (Cable),F,32.0,16,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension (Cable),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension,1,23.0,24,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension,Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension,F,23.0,22,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Extension,Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),F,64.0,13,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),2,64.0,9,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,150.0,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),F,64.0,10,,,,,
92,15-03-2025 19:16,Push med delt ,5922,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,,180.0,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),F,79.0,10,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),F,73.0,8,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),F,73.0,8,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Lat Pulldown (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),F,73.0,14,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),F,79.0,9,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),F,79.0,8,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Reverse Fly (Machine),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),1,79.0,7,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),F,73.0,8,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),F,73.0,9,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Seated Row (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),F,44.0,14,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),F,44.0,12,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),F,44.0,12,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Shrug (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),F,12.0,26,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),F,12.0,24,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),3,12.0,20,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Hammer Curl (Dumbbell),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),F,18.0,14,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),F,18.0,16,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),F,18.0,10,,,,,
93,16-03-2025 19:18,Evening Workout,5532,Bicep Curl (Cable),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),W,40.0,20,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),1,100.0,14,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),F,120.0,16,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),F,120.0,14,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Standing Calf Raise (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),1,45.0,12,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),2,45.0,12,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),3,50.0,12,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Hip Thrust (Barbell),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),F,86.0,10,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),F,86.0,12,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),F,86.0,12,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Seated Leg Curl (Machine),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),1,80.0,10,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),2,90.0,10,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),Rest Timer,,,,,150.0,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),3,90.0,10,,,,,
94,17-03-2025 18:43,Evening Workout,5434,Deadlift (Barbell),Rest Timer,,,,,150.0,,
